Interface,UI-317,UI-318,UI-323,UI-324,UI-346,Usability Indicator
4422,1,1,0,1,1,negative
4423,1,1,0,1,1,negative
4424,1,1,0,1,1,positive
4425,1,1,0,1,0,negative
4426,1,0,0,1,1,negative
4427,1,1,0,1,0,negative
4428,1,1,0,1,0,negative
4429,0,1,0,1,1,negative
4430,1,1,0,1,1,negative
4431,1,1,0,1,0,negative
4432,0,1,0,1,1,negative
4433,0,1,0,1,1,negative
4434,1,1,0,1,1,positive
4435,1,1,0,1,1,negative
4436,1,1,0,1,1,positive
4437,1,0,0,1,1,negative
4438,0,1,0,1,0,negative
4439,1,1,0,1,1,negative
4440,1,1,0,1,1,negative
4441,0,1,0,1,1,negative
4442,0,1,0,1,1,negative
4443,0,1,0,1,0,negative
4444,1,1,0,1,0,negative
4445,0,1,0,1,1,positive
4446,1,0,0,1,1,negative
4447,1,0,0,1,1,negative
4448,1,0,0,1,1,negative
4449,1,1,0,1,0,negative
4450,0,1,0,1,1,positive
4451,1,1,0,1,0,negative
4452,0,1,0,1,0,negative
4453,0,1,0,1,1,positive
4454,0,1,0,1,1,negative
4455,0,1,0,1,1,negative
4456,1,1,0,1,0,negative
4457,1,1,0,1,0,negative
4458,1,1,0,1,1,negative
4459,0,1,0,1,1,positive
4460,1,1,0,1,0,negative
4461,1,0,0,1,1,negative
4462,1,1,0,1,0,negative
4463,1,1,0,1,0,negative
4464,1,0,0,1,1,positive
4465,1,1,0,1,0,negative
4466,1,1,0,1,0,positive
4467,1,0,0,1,1,negative
4468,1,1,0,1,1,negative
4469,1,1,0,1,0,negative
4470,1,1,0,1,0,negative
4471,1,1,0,1,0,negative
4472,1,1,0,1,1,negative
4473,1,1,0,1,0,positive
4474,1,1,0,1,1,positive
4475,1,1,0,1,0,negative
4476,0,1,0,1,1,negative
4477,1,1,0,1,1,positive
4478,1,0,0,1,1,negative
4479,1,0,0,1,1,negative
4480,1,1,0,1,0,negative
4481,0,1,0,1,0,negative
4482,1,1,0,1,1,positive
4483,0,1,0,1,1,negative
4484,1,1,0,1,0,negative
4485,1,1,0,1,1,negative
4486,1,1,0,1,0,negative
4487,0,1,0,1,1,positive
4488,1,1,0,1,1,negative
4489,1,1,0,1,1,negative
4490,1,1,0,1,0,negative
4491,0,1,0,1,1,negative
4492,1,1,0,1,1,negative
4493,1,1,0,1,0,negative
4494,1,1,0,1,0,negative
4495,0,1,0,1,1,negative
4496,1,0,0,1,1,positive
4497,1,1,0,1,1,negative
4498,0,1,0,1,1,negative
4499,1,0,0,1,1,negative
4500,1,1,0,1,0,negative
4501,1,1,0,1,1,positive
4502,0,1,0,1,0,negative
4503,1,1,0,1,0,positive
4504,1,0,0,1,1,negative
4505,1,0,0,1,1,positive
4506,1,1,0,1,0,negative
4507,1,1,0,1,1,positive
4508,1,1,0,1,1,negative
4509,1,1,0,1,0,negative
4510,1,1,0,1,1,negative
4511,1,0,0,1,1,negative
4512,1,0,0,1,1,negative
4513,1,1,0,1,1,negative
4514,0,1,0,1,1,negative
4515,0,1,0,1,1,negative
4516,1,0,0,1,1,negative
4517,0,0,0,1,1,negative
4518,1,0,0,1,1,positive
4519,0,1,0,1,1,negative
4520,0,1,0,1,1,negative
4521,1,0,0,1,1,positive
4522,1,0,0,1,1,positive
4523,1,0,0,1,1,negative
4524,1,1,0,1,0,negative
4525,0,1,0,1,1,negative
4526,1,0,0,1,1,negative
4527,1,1,0,1,0,negative
4528,0,1,0,1,0,negative
4529,1,1,0,1,0,negative
4530,1,1,0,1,0,negative
4531,1,1,0,1,0,negative
4532,1,1,0,1,1,positive
4533,1,1,0,1,0,negative
4534,0,1,0,1,0,negative
4535,1,1,0,1,1,negative
4536,1,0,0,1,1,positive
4537,1,1,0,1,0,negative
4538,1,1,0,1,0,negative
4539,0,1,0,1,1,negative
4540,1,0,0,1,1,positive
4541,1,0,0,1,1,negative
4542,1,1,0,1,0,negative
4543,1,0,0,1,1,negative
4544,1,0,0,1,1,positive
4545,1,0,0,1,1,negative
4546,1,1,0,1,1,negative
4547,1,0,0,1,1,negative
4548,1,0,0,1,1,negative
4549,0,1,0,1,0,negative
4550,1,1,0,1,1,negative
4551,1,1,0,1,0,negative
4552,1,1,0,1,0,negative
4553,1,1,0,1,0,negative
4554,1,1,0,1,1,negative
4555,1,1,0,1,0,negative
4556,1,1,0,1,1,positive
4557,1,1,0,1,1,negative
4558,1,1,0,1,1,positive
4559,0,1,0,1,1,positive
4560,0,1,0,1,1,negative
4561,1,1,0,1,1,positive
4562,1,1,0,1,1,positive
4563,1,0,0,1,1,positive
4564,1,1,0,1,0,negative
4565,1,1,0,1,0,negative
4566,1,0,0,1,1,positive
4567,1,0,0,1,1,negative
4568,1,1,0,1,0,negative
4569,1,1,0,1,1,negative
4570,0,1,0,1,1,positive
4571,1,1,0,1,1,positive
4572,1,1,0,1,1,positive
4573,1,1,0,1,1,negative
4574,1,0,0,1,1,negative
4575,1,1,0,1,0,negative
4576,1,0,0,1,1,negative
4577,1,0,0,1,1,negative
4578,0,1,0,1,0,negative
4579,0,1,0,1,1,negative
4580,0,1,0,1,1,negative
4581,1,1,0,1,1,positive
4582,1,0,0,1,1,negative
4583,1,1,0,1,1,positive
4584,0,1,0,1,1,negative
4585,1,0,0,1,1,positive
4586,1,1,0,1,0,negative
4587,1,1,0,1,0,negative
4588,1,1,0,1,0,negative
4589,1,1,0,1,1,negative
4590,1,1,0,1,1,negative
4591,1,0,0,1,1,negative
4592,1,0,0,1,1,negative
4593,1,1,0,1,1,positive
4594,1,1,0,1,0,negative
4595,1,1,0,1,1,positive
4596,1,1,0,1,1,negative
4597,1,0,0,1,1,negative
4598,1,0,0,1,1,negative
4599,1,0,0,1,1,positive
4600,1,1,0,1,0,negative
4601,1,0,0,1,1,negative
4602,1,0,0,1,1,negative
4603,1,1,0,1,1,positive
4604,1,1,0,1,1,positive
4605,1,1,0,1,0,negative
4606,0,1,0,1,1,negative
4607,0,1,0,1,0,negative
4608,1,0,0,1,1,negative
4609,1,1,0,1,0,negative
4610,1,1,0,1,0,negative
4611,0,1,0,1,1,negative
4612,1,1,0,1,1,negative
4613,1,0,0,1,1,negative
4614,1,1,0,1,1,negative
4615,1,1,0,1,0,negative
4616,0,1,0,1,0,negative
4617,0,1,0,1,0,negative
4618,1,1,0,1,1,positive
4619,1,1,0,1,0,negative
4620,1,1,0,1,1,positive
4621,1,0,0,1,1,positive
4622,0,1,0,1,1,positive
4623,1,1,0,1,0,negative
4624,0,1,0,1,1,negative
4625,1,1,0,1,1,negative
4626,1,0,0,1,1,negative
4627,1,1,0,1,1,negative
4628,0,1,0,1,1,negative
4629,0,1,0,1,1,negative
4630,1,1,0,1,1,negative
4631,1,0,0,1,1,positive
4632,1,0,0,1,1,negative
4633,0,1,0,1,1,negative
4634,0,1,0,1,1,negative
4635,1,1,0,1,0,negative
4636,1,1,0,1,1,negative
4637,1,1,0,1,1,negative
4638,1,0,0,1,1,negative
4639,1,0,0,1,1,negative
4640,1,0,0,1,1,negative
4641,1,0,0,1,1,negative
4642,1,1,0,1,1,positive
4643,1,0,0,1,1,negative
4644,1,1,0,1,1,positive
4645,1,0,0,1,1,positive
4646,1,1,0,1,1,negative
4647,1,0,0,1,1,negative
4648,1,0,0,1,1,negative
4649,1,1,0,1,0,negative
4650,1,1,0,1,1,negative
4651,1,0,0,1,1,negative
4652,1,0,0,1,1,positive
4653,1,1,0,1,0,negative
4654,0,1,0,1,1,negative
4655,1,1,0,1,1,positive
4656,1,1,0,1,0,negative
4657,1,0,0,1,1,negative
4658,1,1,0,1,0,negative
4659,1,0,0,1,1,negative
4660,0,1,0,1,1,negative
4661,1,1,0,1,1,negative
4662,0,1,0,1,0,negative
4663,1,1,0,1,1,negative
4664,1,0,0,1,1,negative
4665,0,1,0,1,1,negative
4666,1,0,0,1,1,positive
4667,1,0,0,1,1,negative
4668,1,0,0,1,1,negative
4669,0,1,0,1,1,negative
4670,1,1,0,1,0,negative
4671,1,1,0,1,1,negative
4672,0,1,0,1,0,negative
4673,0,1,0,1,1,negative
4674,1,0,0,1,1,negative
4675,1,1,0,1,1,positive
4676,1,1,0,1,0,negative
4677,1,1,0,1,0,negative
4678,1,1,0,1,0,negative
4679,1,1,0,1,0,negative
4680,1,1,0,1,0,negative
4681,1,0,0,1,1,positive
4682,0,1,0,1,1,negative
4683,1,1,0,1,0,negative
4684,1,0,0,1,1,positive
4685,1,1,0,1,0,negative
4686,1,1,0,1,1,negative
4687,0,1,0,1,1,negative
4688,0,1,0,1,0,negative
4689,1,0,0,1,1,negative
4690,0,1,0,1,1,negative
4691,1,1,0,1,0,negative
4692,1,1,0,1,0,negative
4693,1,0,0,1,1,negative
4694,0,1,0,1,0,negative
4695,0,1,0,1,1,positive
4696,1,1,0,1,0,positive
4697,1,1,0,1,0,negative
4698,1,0,0,1,0,negative
4699,1,1,0,1,0,negative
4700,1,0,0,1,1,negative
4701,1,1,0,1,1,negative
4702,1,1,0,1,1,negative
4703,0,1,0,1,0,negative
4704,1,1,0,1,1,positive
4705,1,1,0,1,1,positive
4706,1,1,0,1,1,positive
4707,0,1,0,1,1,negative
4708,1,1,0,1,0,negative
4709,1,1,0,1,0,negative
4710,1,0,0,1,1,negative
4711,1,1,0,1,1,negative
4712,1,1,0,1,0,negative
4713,0,1,0,1,1,negative
4714,1,1,0,1,1,negative
4715,1,1,0,1,1,negative
4716,0,1,0,1,1,positive
4717,1,1,0,1,1,positive
4718,1,0,0,1,1,negative
4719,1,1,0,1,1,negative
4720,1,1,0,1,0,negative
4721,1,1,0,1,1,negative
4722,1,0,0,1,1,negative
4723,1,1,0,1,1,negative
4724,1,1,0,1,0,negative
4725,1,1,0,1,1,negative
4726,1,1,0,1,1,positive
4727,1,1,0,1,0,negative
4728,1,1,0,1,0,negative
4729,1,1,0,1,1,negative
4730,1,1,0,1,0,negative
4731,1,1,0,1,0,negative
4732,0,1,0,1,1,negative
4733,1,1,0,1,1,negative
4734,1,1,0,1,1,negative
4735,1,1,0,1,0,negative
4736,1,1,0,1,1,negative
4737,0,1,0,1,1,negative
4738,0,1,0,1,0,negative
4739,1,1,0,1,0,negative
4740,1,1,0,1,1,negative
4741,1,1,0,1,1,negative
4742,0,1,0,1,1,negative
4743,1,1,0,1,0,negative
4744,1,1,0,1,0,negative
4745,1,0,0,1,1,negative
4746,1,1,0,1,0,negative
4747,1,1,0,1,1,negative
4748,0,1,0,1,1,negative
4749,1,1,0,1,1,negative
4750,0,1,0,1,1,negative
4751,1,1,0,1,0,negative
4752,1,1,0,1,0,negative
4753,1,0,0,1,1,negative
4754,1,1,0,1,0,negative
4755,1,0,0,1,1,negative
4756,1,1,0,1,0,negative
4757,0,1,0,1,1,positive
4758,1,0,0,1,1,negative
4759,1,1,0,1,1,positive
4760,1,1,0,1,0,negative
4761,1,1,0,1,0,negative
4762,1,0,0,1,1,negative
4763,1,0,0,1,1,negative
4764,0,1,0,1,1,negative
4765,1,0,0,1,1,negative
4766,1,1,0,1,1,negative
4767,1,0,0,1,1,negative
4768,1,1,0,1,1,negative
4769,0,1,0,1,1,negative
4770,1,1,0,1,0,negative
4771,1,0,0,1,1,negative
4772,1,1,0,1,0,positive
4773,0,1,0,1,1,negative
4774,1,1,0,1,0,negative
4775,0,1,0,1,1,negative
4776,1,1,0,1,0,negative
4777,0,1,0,1,0,negative
4778,0,1,0,1,1,negative
4779,0,0,0,1,1,negative
4780,1,1,0,1,1,negative
4781,0,1,0,1,0,negative
4782,1,0,0,1,1,positive
4783,0,1,0,1,1,negative
4784,0,1,0,1,1,negative
4785,1,1,0,1,0,negative
4786,1,0,0,1,1,negative
4787,1,0,0,1,1,negative
4788,1,0,0,1,1,positive
4789,0,0,0,1,1,negative
4790,1,1,0,1,1,negative
4791,1,1,0,1,0,negative
4792,0,1,0,1,1,negative
4793,1,1,0,1,1,negative
4794,0,1,0,1,1,positive
4795,1,1,0,1,0,negative
4796,1,1,0,1,0,positive
4797,1,1,0,1,1,negative
4798,1,1,0,1,0,negative
4799,0,1,0,1,0,negative
4800,1,1,0,1,1,negative
4801,1,0,0,1,0,negative
4802,1,1,0,1,1,positive
4803,0,1,0,1,0,negative
4804,1,1,0,1,1,positive
4805,1,1,0,1,1,positive
4806,1,1,0,1,1,positive
4807,1,1,0,1,1,positive
4808,1,0,0,1,1,negative
4809,1,1,0,1,1,positive
4810,0,1,0,1,1,negative
4811,0,1,0,1,1,negative
4812,1,1,0,1,0,negative
4813,1,1,0,1,1,negative
4814,1,1,0,1,1,negative
4815,0,0,0,1,1,positive
4816,0,1,0,1,1,negative
4817,1,0,0,1,1,negative
4818,1,1,0,1,0,negative
4819,0,1,0,1,1,negative
4820,0,1,0,1,1,negative
4821,1,1,0,1,0,negative
4822,1,1,0,1,0,negative
4823,1,1,0,1,0,negative
4824,1,1,0,1,1,negative
4825,0,1,0,1,1,negative
4826,1,0,0,1,1,negative
4827,1,1,0,1,1,negative
4828,0,1,0,1,1,negative
4829,1,1,0,1,0,negative
4830,1,0,0,1,1,positive
4831,1,1,0,1,0,negative
4832,1,1,0,1,1,negative
4833,1,1,0,1,1,positive
4834,1,0,0,1,1,positive
4835,0,1,0,1,1,negative
4836,1,1,0,1,0,negative
4837,1,0,0,1,1,negative
4838,1,1,0,1,1,positive
4839,1,1,0,1,0,negative
4840,0,1,0,1,0,negative
4841,1,1,0,1,0,negative
4842,0,1,0,1,1,negative
4843,0,1,0,1,1,negative
4844,1,1,0,1,0,positive
4845,1,1,0,1,0,negative
4846,1,1,0,1,0,negative
4847,1,1,0,1,0,negative
4848,1,1,0,1,0,negative
4849,1,1,0,1,1,negative
4850,1,1,0,1,1,positive
4851,0,1,0,1,1,negative
4852,1,0,0,1,0,negative
4853,0,1,0,1,1,positive
4854,1,1,0,1,0,negative
4855,1,0,0,1,1,negative
4856,1,1,0,1,0,negative
4857,1,1,0,1,1,negative
4858,1,1,0,1,1,positive
4859,1,1,0,1,1,positive
4860,1,1,0,1,0,negative
4861,1,1,0,1,1,negative
4862,0,1,0,1,1,positive
4863,1,0,0,1,1,positive
4864,1,1,0,1,1,negative
4865,1,1,0,1,0,negative
4866,1,1,0,1,1,negative
4867,1,1,0,1,1,negative
4868,1,0,0,1,1,positive
4869,1,0,0,1,1,positive
4870,1,1,0,1,0,negative
4871,1,1,0,1,0,negative
4872,1,0,0,1,1,negative
4873,1,1,0,1,1,positive
4874,1,0,0,1,1,negative
4875,0,1,0,1,1,negative
4876,1,0,0,1,1,negative
4877,1,1,0,1,0,negative
4878,0,1,0,1,0,negative
4879,1,0,0,1,1,positive
4880,1,1,0,1,0,negative
4881,1,1,0,1,1,positive
4882,1,1,0,1,1,positive
4883,1,0,0,1,1,negative
4884,0,1,0,1,1,negative
4885,1,1,0,1,0,negative
4886,1,1,0,1,1,positive
4887,1,1,0,1,0,negative
4888,1,1,0,1,0,positive
4889,0,1,0,1,1,negative
4890,1,1,0,1,0,negative
4891,1,1,0,1,0,negative
4892,1,0,0,1,1,negative
4893,1,1,0,1,1,positive
4894,1,1,0,1,0,negative
4895,1,1,0,1,0,negative
4896,1,0,0,1,1,negative
4897,1,0,0,1,1,negative
4898,1,1,0,1,1,negative
4899,1,0,0,1,1,negative
4900,1,0,0,1,1,negative
4901,1,1,0,1,0,negative
4902,1,1,0,1,1,positive
4903,1,1,0,1,0,negative
4904,0,1,0,1,1,negative
4905,0,1,0,1,0,negative
4906,1,1,0,1,0,negative
4907,1,1,0,1,0,positive
4908,1,1,0,1,0,negative
4909,1,1,0,1,1,positive
4910,0,1,0,1,1,negative
4911,0,1,0,1,1,negative
4912,0,1,0,1,0,negative
4913,0,1,0,1,1,positive
4914,1,1,0,1,1,positive
4915,1,0,0,1,1,negative
4916,1,1,0,1,1,negative
4917,1,0,0,1,1,negative
4918,1,0,0,1,1,negative
4919,1,0,0,1,1,negative
4920,1,1,0,1,1,negative
4921,1,1,0,1,1,negative
4922,1,0,0,1,1,negative
4923,0,1,0,1,1,negative
4924,1,1,0,1,0,negative
4925,1,1,0,1,1,positive
4926,0,0,0,1,1,negative
4927,1,0,0,1,1,positive
4928,1,1,0,1,1,positive
4929,1,0,0,1,1,negative
4930,1,1,0,1,1,positive
4931,1,1,0,1,0,negative
4932,0,1,0,1,0,negative
4933,1,1,0,1,1,positive
4934,1,1,0,1,1,negative
4935,0,1,0,1,1,positive
4936,1,1,0,1,1,positive
4937,1,1,0,1,0,negative
4938,0,0,0,1,1,positive
4939,1,1,0,1,0,negative
4940,1,1,0,1,1,negative
4941,1,1,0,1,1,negative
4942,1,1,0,1,1,negative
4943,1,1,0,1,1,positive
4944,1,1,0,1,0,negative
4945,0,1,0,1,1,negative
4946,1,1,0,1,0,negative
4947,1,1,0,1,1,positive
4948,0,1,0,1,1,negative
4949,1,0,0,1,1,negative
4950,1,1,0,1,0,negative
4951,1,1,0,1,1,positive
4952,0,1,0,1,0,negative
4953,0,1,0,1,1,negative
4954,1,0,0,1,1,negative
4955,1,1,0,1,0,negative
4956,0,1,0,1,1,negative
4957,1,1,0,1,0,negative
4958,1,0,0,1,1,negative
4959,0,1,0,1,1,negative
4960,1,1,0,1,0,negative
4961,1,0,0,1,1,negative
4962,1,1,0,1,1,positive
4963,1,1,0,1,0,negative
4964,0,1,0,1,1,negative
4965,1,1,0,1,0,negative
4966,0,1,0,1,1,negative
4967,1,1,0,1,1,positive
4968,1,1,0,1,0,negative
4969,0,1,0,1,0,negative
4970,1,1,0,1,1,positive
4971,1,1,0,1,0,positive
4972,0,1,0,1,0,positive
4973,1,1,0,1,1,negative
4974,1,1,0,1,1,negative
4975,1,1,0,1,0,negative
4976,1,1,0,1,0,negative
4977,1,1,0,1,1,negative
4978,1,1,0,1,0,negative
4979,1,1,0,1,0,negative
4980,1,1,0,1,0,negative
4981,1,1,0,1,1,positive
4982,1,1,0,1,1,negative
4983,1,1,0,1,0,negative
4984,1,1,0,1,1,positive
4985,1,1,0,1,1,negative
4986,1,1,0,1,0,negative
4987,0,1,0,1,0,negative
4988,0,1,0,1,1,positive
4989,1,1,0,1,0,negative
4990,1,0,0,1,1,positive
4991,1,1,0,1,0,negative
4992,1,1,0,1,0,negative
4993,1,1,0,1,1,positive
4994,1,0,0,1,1,negative
4995,1,1,0,1,1,negative
4996,1,1,0,1,1,negative
4997,1,1,0,1,1,negative
4998,0,1,0,1,1,negative
4999,0,1,0,1,0,negative
5000,1,1,0,1,1,negative
