Interface-ID;IU-105;IU-106;IU-168;IU-370;IU-371;IU-374;IU-375;IU-508;Usability Indicator;
3072;0;0;0;0;0;0;0;0;negative;
3073;0;0;0;0;0;0;0;0;negative;
3074;2;2;0;2;0;2;1;1;positive;
3075;0;0;0;0;0;2;0;0;negative;
3076;1;0;0;0;0;0;0;0;negative;
3077;0;1;0;0;1;1;1;0;positive;
3078;1;0;0;0;0;1;0;1;positive;
3079;1;0;0;0;0;0;0;0;negative;
3080;1;1;0;1;1;1;0;0;positive;
3081;1;0;0;0;0;0;0;0;negative;
3082;1;1;0;1;1;2;0;1;positive;
3083;0;0;0;0;0;0;0;0;negative;
3084;0;1;1;0;1;0;0;0;positive;
3085;0;0;0;0;0;0;0;0;negative;
3086;1;0;0;0;2;0;0;0;negative;
3087;0;2;0;0;0;0;0;0;negative;
3088;1;1;0;0;0;0;0;0;negative;
3089;1;1;0;0;1;1;1;1;positive;
3090;1;0;0;0;0;0;0;0;negative;
3091;1;0;0;0;1;2;0;0;positive;
3092;0;0;0;2;0;1;0;0;negative;
3093;0;0;0;1;1;0;1;0;positive;
3094;0;1;0;0;0;2;0;0;negative;
3095;0;1;0;2;0;0;0;0;negative;
3096;1;0;0;0;0;0;0;0;negative;
3097;1;1;0;2;0;2;0;0;negative;
3098;1;1;0;0;0;0;0;0;negative;
3099;0;0;0;1;0;1;1;0;positive;
3100;0;0;1;1;1;1;0;0;positive;
3101;2;1;0;0;0;0;0;0;negative;
3102;0;1;0;0;0;0;0;0;negative;
3103;0;0;0;0;0;0;2;0;negative;
3104;1;1;0;0;1;1;0;0;positive;
3105;0;2;0;0;0;0;0;0;negative;
3106;1;0;0;0;2;0;0;0;negative;
3107;0;0;0;0;0;0;0;0;negative;
3108;0;0;0;2;1;0;1;0;positive;
3109;0;0;0;0;0;0;0;0;negative;
3110;0;1;0;2;0;0;0;0;negative;
3111;0;2;0;0;1;0;0;0;negative;
3112;0;0;0;2;1;1;0;0;positive;
3113;0;1;0;1;0;0;1;1;positive;
3114;1;0;0;0;1;1;1;1;positive;
3115;2;2;0;0;0;0;0;0;positive;
3116;0;0;0;2;0;0;0;0;negative;
3117;1;0;0;0;1;0;0;0;positive;
3118;0;1;0;0;0;0;0;0;negative;
3119;0;0;0;0;0;0;0;0;negative;
3120;2;0;0;0;0;0;0;0;negative;
3121;2;0;0;2;0;0;0;1;positive;
3122;0;2;0;0;0;0;0;0;negative;
3123;0;0;0;2;0;0;0;0;negative;
3124;0;0;0;2;0;2;0;0;negative;
3125;0;1;0;0;1;0;0;0;negative;
3126;0;0;0;0;0;2;0;0;negative;
3127;0;0;0;0;0;2;0;0;negative;
3128;0;0;0;0;2;0;0;0;negative;
3129;1;2;0;0;0;2;0;0;negative;
3130;1;1;0;0;0;0;0;0;negative;
3131;1;1;0;0;1;0;0;1;positive;
3132;1;0;0;0;0;0;1;0;negative;
3133;2;0;0;0;0;0;0;0;negative;
3134;0;1;2;1;1;0;0;1;positive;
3135;0;0;0;2;0;0;0;0;negative;
3136;0;0;0;0;0;0;0;0;negative;
3137;0;0;0;1;1;2;1;1;positive;
3138;0;0;0;0;0;0;0;0;negative;
3139;1;1;0;0;0;0;0;0;negative;
3140;0;0;0;0;0;0;0;0;negative;
3141;1;1;0;1;1;0;1;0;positive;
3142;0;0;0;1;1;0;0;0;positive;
3143;0;0;0;0;0;0;0;0;negative;
3144;0;1;0;0;0;0;0;0;negative;
3145;1;0;0;0;1;0;0;0;negative;
3146;1;1;0;0;0;0;0;1;negative;
3147;1;0;0;2;1;0;1;0;positive;
3148;0;0;0;2;0;0;0;0;negative;
3149;1;1;0;0;0;0;0;0;negative;
3150;0;0;0;0;0;0;0;0;negative;
3151;0;1;0;0;0;0;0;0;negative;
3152;0;0;0;0;0;0;0;0;negative;
3153;1;0;0;2;0;0;0;0;negative;
3154;0;0;0;0;0;0;0;0;negative;
3155;0;0;0;1;0;0;0;0;negative;
3156;1;1;0;0;2;1;0;0;positive;
3157;1;1;0;1;0;2;1;0;positive;
3158;0;2;0;0;0;0;0;0;negative;
3159;0;1;0;1;2;0;0;0;negative;
3160;1;0;0;2;1;1;0;1;positive;
3161;1;0;0;0;0;0;1;2;positive;
3162;0;0;0;0;0;0;0;0;negative;
3163;0;0;0;0;0;2;0;0;negative;
3164;1;1;0;1;1;1;0;1;negative;
3165;0;1;0;0;0;2;0;0;negative;
3166;0;0;0;1;0;0;0;0;negative;
3167;0;0;0;0;0;2;0;0;negative;
3168;0;1;0;0;0;2;0;0;negative;
3169;1;1;0;1;1;1;1;1;positive;
3170;1;1;0;1;1;1;1;0;positive;
3171;2;1;0;0;0;0;0;0;negative;
3172;1;1;0;1;1;0;0;0;positive;
3173;0;0;0;0;0;0;0;0;negative;
3174;1;1;0;1;1;0;0;1;positive;
3175;0;1;0;0;0;0;0;0;negative;
3176;2;0;0;1;1;0;0;0;positive;
3177;0;0;0;0;0;0;0;0;negative;
3178;1;0;0;0;1;2;1;0;positive;
3179;1;1;0;0;1;1;1;0;positive;
3180;0;1;0;0;0;0;0;0;negative;
3181;1;0;0;1;2;0;0;0;positive;
3182;0;1;0;2;0;0;0;0;negative;
3183;0;1;0;0;0;0;0;0;negative;
3184;0;2;0;0;0;0;0;0;negative;
3185;0;0;0;0;0;1;0;0;negative;
3186;1;1;0;0;0;0;0;0;negative;
3187;0;0;0;0;0;0;0;0;negative;
3188;0;0;0;0;1;2;0;0;negative;
3189;0;0;0;0;0;0;0;0;negative;
3190;1;0;0;0;0;0;0;0;negative;
3191;1;0;0;0;1;1;1;0;positive;
3192;0;0;0;0;1;2;0;0;positive;
3193;1;1;0;1;1;1;0;1;positive;
3194;1;0;0;1;1;1;0;1;positive;
3195;0;2;0;0;0;0;1;0;positive;
3196;1;1;2;0;1;0;0;0;positive;
3197;1;1;0;2;1;1;0;0;positive;
3198;0;1;0;1;0;0;0;0;negative;
3199;1;1;0;0;1;1;0;1;positive;
3200;0;1;0;0;0;0;0;0;negative;
3201;0;0;0;2;0;0;0;0;negative;
3202;0;0;0;0;0;0;0;0;negative;
3203;0;2;0;0;1;0;0;0;negative;
3204;1;0;0;0;0;0;0;0;negative;
3205;0;0;0;2;1;2;0;0;negative;
3206;0;0;0;0;0;1;0;0;negative;
3207;0;1;0;0;2;0;0;0;negative;
3208;1;0;0;0;1;1;0;0;positive;
3209;2;0;0;0;0;0;0;0;negative;
3210;0;0;0;0;0;0;0;0;negative;
3211;0;2;0;0;0;0;0;0;negative;
3212;0;0;0;0;1;0;0;0;negative;
3213;1;0;0;2;0;0;0;0;negative;
3214;1;1;0;2;1;0;0;0;negative;
3215;0;0;0;0;0;2;0;0;negative;
3216;1;0;0;1;1;1;0;0;positive;
3217;2;0;0;0;0;0;0;0;negative;
3218;1;0;0;0;0;0;0;2;negative;
3219;1;1;0;0;0;0;0;0;negative;
3220;1;2;0;2;0;0;0;0;negative;
3221;0;0;1;1;0;0;1;0;positive;
3222;0;0;2;2;1;1;0;0;positive;
3223;0;0;0;0;0;1;0;0;negative;
3224;1;0;0;1;1;0;1;1;positive;
3225;0;0;0;0;0;0;0;0;negative;
3226;0;2;0;0;0;0;0;0;negative;
3227;0;0;0;0;0;0;0;0;negative;
3228;2;1;0;2;0;0;0;0;negative;
3229;0;0;0;0;2;0;0;0;negative;
3230;1;0;0;2;0;0;0;0;negative;
3231;0;0;0;0;0;0;0;0;negative;
3232;0;0;0;0;0;0;0;0;negative;
3233;1;2;0;0;1;1;1;0;positive;
3234;0;2;0;0;0;0;0;0;negative;
3235;0;2;0;0;0;0;0;0;negative;
3236;2;2;0;0;0;0;0;0;negative;
3237;0;0;0;1;1;0;0;0;positive;
3238;0;0;0;0;0;0;0;0;negative;
3239;0;0;0;0;0;0;0;0;negative;
3240;0;1;2;1;1;0;0;0;positive;
3241;0;1;0;0;0;0;0;0;negative;
3242;1;0;0;2;0;0;0;0;negative;
3243;1;0;0;2;0;0;0;0;negative;
3244;0;1;0;0;0;2;0;0;negative;
3245;0;0;0;0;0;0;0;0;negative;
3246;0;1;0;0;0;2;0;0;negative;
3247;0;1;0;2;0;0;0;0;negative;
3248;1;0;0;0;0;0;0;0;negative;
3249;0;1;0;0;0;0;0;0;negative;
3250;0;0;0;2;0;0;0;0;negative;
3251;1;1;0;0;1;0;0;1;negative;
3252;1;1;0;0;0;0;0;0;negative;
3253;0;2;0;0;0;0;0;0;negative;
3254;1;0;0;0;0;0;0;0;negative;
3255;1;1;0;1;1;0;0;0;positive;
3256;0;0;0;0;2;0;0;0;negative;
3257;1;1;0;2;1;0;0;0;positive;
3258;0;0;0;2;0;0;0;0;negative;
3259;0;0;0;0;1;1;1;0;positive;
3260;2;1;0;0;0;2;0;0;negative;
3261;1;0;1;0;0;1;0;0;positive;
3262;1;0;0;0;0;1;0;0;negative;
3263;1;0;0;1;0;1;0;0;positive;
3264;0;1;1;2;1;0;0;0;positive;
3265;0;0;0;0;0;0;0;0;negative;
3266;1;1;0;0;0;0;0;0;negative;
3267;1;1;0;0;0;0;0;0;negative;
3268;0;0;0;0;0;0;0;0;negative;
3269;1;0;0;0;1;1;1;0;negative;
3270;1;0;0;2;0;2;0;0;negative;
3271;0;0;2;1;0;1;0;1;positive;
3272;0;1;0;0;0;1;0;0;positive;
3273;0;1;0;2;0;2;0;0;negative;
3274;1;0;0;2;0;0;0;0;negative;
3275;0;1;0;2;0;0;0;0;negative;
3276;1;0;0;1;1;1;1;0;positive;
3277;0;1;0;0;0;0;0;0;negative;
3278;0;1;0;0;0;0;0;0;negative;
3279;0;0;0;0;0;0;0;0;negative;
3280;1;0;0;0;0;0;0;0;negative;
3281;0;0;0;0;0;0;0;0;negative;
3282;1;1;0;2;0;2;0;0;negative;
3283;1;0;0;0;0;0;0;0;negative;
3284;1;1;0;0;0;1;1;0;positive;
3285;0;0;0;0;0;0;0;0;negative;
3286;0;2;0;0;0;2;0;0;negative;
3287;0;0;0;0;0;0;0;0;negative;
3288;1;1;0;0;0;0;0;0;negative;
3289;1;1;0;2;1;0;0;0;positive;
3290;0;2;0;0;0;2;0;0;negative;
3291;0;0;0;0;0;0;0;0;negative;
3292;2;0;0;0;0;0;0;0;negative;
3293;0;2;0;0;0;0;0;0;negative;
3294;0;0;0;0;0;2;0;0;negative;
3295;0;2;0;0;0;0;0;0;negative;
3296;1;0;0;0;0;0;0;0;negative;
3297;1;1;0;0;2;0;0;0;negative;
3298;1;0;0;0;2;0;0;0;negative;
3299;1;0;0;0;0;0;0;0;negative;
3300;0;1;0;0;1;0;0;0;negative;
3301;0;2;0;0;0;0;0;0;negative;
3302;0;0;0;0;0;0;0;0;negative;
3303;0;0;0;0;0;0;0;0;negative;
3304;0;0;0;0;2;0;0;0;negative;
3305;0;1;0;1;1;2;0;0;positive;
3306;0;2;0;0;0;0;0;0;negative;
3307;1;0;0;1;0;2;1;1;positive;
3308;0;0;0;0;0;0;0;0;negative;
3309;1;1;1;0;0;0;0;0;negative;
3310;0;1;0;1;0;0;0;0;negative;
3311;0;2;0;0;0;0;0;0;negative;
3312;0;1;0;0;0;0;0;0;negative;
3313;0;0;0;1;1;0;0;0;positive;
3314;0;0;0;2;0;2;0;0;negative;
3315;1;1;0;1;1;1;0;1;positive;
3316;1;1;0;0;2;2;1;0;negative;
3317;2;0;0;2;0;0;0;0;negative;
3318;1;0;0;2;0;0;0;0;negative;
3319;0;0;0;0;0;0;0;0;negative;
3320;2;0;2;2;1;0;1;0;positive;
3321;0;2;0;0;0;0;0;0;negative;
3322;1;1;0;1;1;0;0;0;positive;
3323;1;1;0;1;1;1;0;0;positive;
3324;0;1;0;2;0;0;0;0;negative;
3325;1;2;2;0;1;1;0;0;negative;
3326;0;2;0;0;0;0;0;0;negative;
3327;1;2;2;2;1;1;0;0;positive;
3328;0;1;0;0;2;0;0;0;negative;
3329;2;0;0;0;0;0;0;0;negative;
3330;0;0;0;0;0;0;0;0;negative;
3331;0;0;0;0;0;0;0;0;negative;
3332;0;0;0;2;0;0;0;0;negative;
3333;0;0;0;0;0;0;0;0;negative;
3334;0;0;0;2;0;0;0;0;negative;
3335;0;0;0;0;0;2;0;0;negative;
3336;1;0;0;0;0;0;0;0;negative;
3337;0;0;0;0;0;2;0;0;negative;
3338;1;1;0;2;0;0;0;0;negative;
3339;2;1;0;0;0;0;0;0;negative;
3340;0;0;0;0;0;0;0;0;negative;
3341;1;0;0;0;0;0;0;0;negative;
3342;0;1;0;0;0;0;0;0;negative;
3343;0;1;0;0;0;0;0;0;negative;
3344;1;0;0;0;0;0;0;0;negative;
3345;0;1;0;0;0;0;0;0;negative;
3346;0;0;0;1;0;1;1;0;positive;
3347;0;1;0;0;1;0;0;0;negative;
3348;1;0;0;0;0;0;0;0;negative;
3349;0;0;0;2;0;0;1;0;negative;
3350;1;1;0;0;0;0;0;0;negative;
3351;0;0;0;0;0;1;0;0;negative;
3352;0;0;0;0;2;0;0;0;negative;
3353;1;1;0;0;0;0;0;0;negative;
3354;1;0;0;0;0;1;1;0;positive;
3355;0;0;0;0;0;0;0;0;negative;
3356;0;0;0;2;0;0;0;0;negative;
3357;0;0;0;0;0;0;0;0;negative;
3358;0;0;0;2;0;0;0;0;negative;
3359;0;1;0;2;0;0;0;0;negative;
3360;0;0;0;0;0;0;0;0;negative;
3361;0;1;0;0;0;0;0;0;negative;
3362;1;1;0;2;0;0;0;0;negative;
3363;1;0;0;0;2;0;0;0;negative;
3364;1;2;2;1;1;0;0;0;positive;
3365;0;0;0;2;0;0;0;0;negative;
3366;0;0;0;0;0;0;0;0;negative;
3367;1;0;0;0;0;0;0;0;negative;
3368;1;0;0;0;0;0;0;0;negative;
3369;1;1;1;0;0;2;1;0;positive;
3370;0;1;0;0;0;0;0;0;negative;
3371;0;0;0;0;0;0;0;0;negative;
3372;1;0;0;0;0;1;0;0;negative;
3373;1;0;0;2;0;0;0;0;negative;
3374;0;2;0;2;0;0;0;0;negative;
3375;1;0;0;0;0;0;0;0;negative;
3376;0;0;0;1;1;1;1;0;positive;
3377;1;0;0;0;0;1;0;0;negative;
3378;0;0;0;0;0;2;0;0;negative;
3379;1;1;0;1;1;0;1;0;positive;
3380;1;1;0;2;0;0;0;0;negative;
3381;0;2;0;0;0;0;0;0;negative;
3382;1;1;0;1;0;0;0;0;negative;
3383;1;2;0;1;1;1;1;0;positive;
3384;0;0;0;0;0;0;0;0;negative;
3385;0;0;0;0;0;0;0;0;negative;
3386;2;0;0;0;0;0;0;0;negative;
3387;1;2;0;0;0;0;0;0;negative;
3388;1;2;0;0;0;0;0;0;negative;
3389;1;1;0;0;0;0;0;0;positive;
3390;1;0;0;0;0;0;0;0;negative;
3391;0;1;0;2;0;0;0;0;negative;
3392;0;0;0;1;1;1;0;1;positive;
3393;0;1;0;1;1;1;1;0;positive;
3394;0;0;0;0;0;0;0;0;negative;
3395;1;2;0;0;1;1;0;1;positive;
3396;1;0;0;0;0;0;0;0;negative;
3397;0;0;0;0;0;1;0;0;negative;
3398;0;0;0;0;0;0;0;0;negative;
3399;1;0;0;0;0;0;0;0;negative;
3400;1;1;0;0;0;0;0;0;negative;
3401;0;1;0;0;0;2;0;0;negative;
3402;1;1;0;0;0;1;0;0;negative;
3403;1;2;0;0;0;0;0;0;negative;
3404;1;0;0;1;1;1;1;0;positive;
3405;2;2;0;2;0;0;0;0;negative;
3406;0;0;0;0;1;0;0;0;negative;
3407;0;2;1;0;0;0;1;0;positive;
3408;0;1;0;1;0;1;1;0;positive;
3409;0;0;0;1;0;0;0;0;negative;
3410;0;1;0;0;2;0;0;0;negative;
3411;0;1;0;0;0;0;0;0;negative;
3412;1;0;0;0;0;0;0;0;negative;
3413;0;0;0;0;0;0;0;0;negative;
3414;1;1;0;2;0;1;0;0;negative;
3415;1;0;0;0;0;2;0;0;negative;
3416;0;1;0;1;1;0;0;0;negative;
3417;1;0;0;0;0;2;0;0;negative;
3418;1;1;0;2;0;0;0;0;negative;
3419;0;0;0;0;0;0;0;0;negative;
3420;0;0;0;2;0;0;0;0;negative;
3421;0;0;0;0;0;0;0;0;negative;
3422;1;0;0;0;1;0;0;0;negative;
3423;0;0;0;0;0;0;0;0;negative;
3424;1;0;0;0;0;0;0;0;negative;
3425;1;0;0;0;0;0;0;0;negative;
3426;1;1;0;0;1;0;0;0;positive;
3427;0;0;0;0;0;0;0;0;negative;
3428;2;1;0;2;1;1;1;0;positive;
3429;0;1;0;2;0;0;0;0;negative;
3430;0;0;0;2;0;0;0;0;negative;
3431;1;0;0;0;1;1;1;0;positive;
3432;0;2;0;0;0;0;0;0;negative;
3433;0;1;0;2;0;0;0;0;negative;
3434;0;1;0;0;0;0;0;0;negative;
3435;1;0;0;0;0;0;0;0;negative;
3436;0;0;0;0;0;0;0;0;negative;
3437;1;0;0;0;0;0;1;0;negative;
3438;1;0;1;1;1;2;0;1;positive;
3439;1;1;0;2;1;0;0;0;positive;
3440;1;2;0;0;0;2;0;0;negative;
3441;0;1;0;0;0;0;0;1;negative;
3442;0;1;0;0;0;0;0;0;negative;
3443;0;1;0;1;1;1;1;1;positive;
3444;1;0;0;1;1;2;0;0;positive;
3445;0;0;0;2;1;0;0;0;positive;
3446;1;0;0;2;0;0;0;0;negative;
3447;0;2;0;0;0;0;0;0;negative;
3448;0;0;0;0;1;0;0;0;negative;
3449;2;1;0;0;1;1;0;0;positive;
3450;1;0;0;1;0;0;0;0;positive;
3451;1;1;0;0;0;0;0;0;negative;
3452;0;1;0;0;0;0;0;0;negative;
3453;0;0;0;2;0;0;0;0;negative;
3454;1;1;0;0;1;0;0;0;positive;
3455;1;1;0;1;2;1;1;0;positive;
3456;0;2;0;0;0;0;0;0;negative;
3457;1;0;0;0;0;0;0;0;negative;
3458;1;0;0;0;0;0;0;0;negative;
3459;0;0;0;0;0;0;0;0;negative;
3460;1;0;0;0;0;0;0;0;negative;
3461;1;0;0;0;0;0;0;0;negative;
3462;0;1;0;0;0;0;0;0;negative;
3463;0;0;0;0;0;0;0;0;negative;
3464;0;0;0;0;0;0;0;0;negative;
3465;1;0;1;0;2;0;1;1;positive;
3466;0;1;0;0;0;0;0;0;negative;
3467;1;0;0;0;0;0;0;0;negative;
3468;1;1;0;1;0;0;0;0;positive;
3469;0;1;0;0;0;0;0;0;negative;
3470;2;1;0;0;0;0;0;0;negative;
3471;0;0;0;0;0;0;0;0;negative;
3472;2;0;0;0;0;0;0;0;negative;
3473;0;0;0;2;0;0;0;0;negative;
3474;0;0;0;0;0;2;0;0;negative;
3475;0;0;0;2;0;0;0;0;negative;
3476;2;0;0;0;0;0;0;0;negative;
3477;0;1;0;0;0;2;0;0;negative;
3478;1;0;0;0;0;0;0;0;negative;
3479;0;0;0;0;0;1;0;0;negative;
3480;0;2;0;2;0;0;0;0;negative;
3481;1;1;0;0;0;0;0;0;negative;
3482;1;1;0;0;0;0;1;0;negative;
3483;0;0;0;1;1;1;1;0;positive;
3484;1;1;0;2;0;0;0;0;negative;
3485;2;1;0;2;0;0;0;0;negative;
3486;1;1;0;0;0;0;0;0;negative;
3487;1;1;0;0;0;0;0;0;negative;
3488;1;2;0;0;1;0;1;0;positive;
3489;0;1;1;1;1;1;0;0;positive;
3490;2;1;0;2;0;0;0;0;negative;
3491;0;0;0;0;2;0;0;0;negative;
3492;0;2;0;2;0;0;0;0;negative;
3493;2;0;0;1;1;0;1;0;positive;
3494;1;1;0;0;0;0;0;0;negative;
3495;1;0;0;0;1;0;0;0;negative;
3496;1;1;0;0;0;0;0;0;negative;
3497;0;1;0;2;0;0;0;0;negative;
3498;0;0;0;0;0;0;0;0;negative;
3499;1;0;0;0;0;0;0;0;negative;
3500;1;0;0;0;0;1;0;0;negative;
3501;0;1;0;0;0;0;0;0;negative;
3502;0;1;0;0;0;0;0;0;negative;
3503;0;0;0;0;0;0;0;0;negative;
3504;1;1;2;0;1;0;0;1;positive;
3505;1;1;0;0;1;2;0;0;positive;
3506;0;2;0;0;0;0;0;0;negative;
3507;0;1;0;2;0;0;0;0;negative;
3508;1;0;0;0;0;0;0;0;negative;
3509;1;1;0;0;0;2;0;0;negative;
3510;1;1;0;1;1;0;0;0;positive;
3511;1;2;0;2;0;0;0;0;negative;
3512;0;0;0;0;0;0;0;0;negative;
3513;1;0;0;0;0;0;0;0;negative;
3514;0;0;0;0;0;2;1;0;negative;
3515;1;0;0;1;1;2;0;0;positive;
3516;0;1;0;1;1;1;1;1;positive;
3517;1;0;0;1;0;0;0;0;positive;
3518;0;0;0;0;0;0;0;0;negative;
3519;0;0;0;0;0;0;0;0;negative;
3520;0;0;0;0;0;0;0;0;negative;
3521;1;1;0;2;1;0;0;0;positive;
3522;0;0;0;0;0;0;0;0;negative;
3523;1;1;0;0;0;1;0;0;negative;
3524;0;0;0;2;0;0;0;0;negative;
3525;0;1;0;0;0;0;0;0;negative;
3526;0;1;0;0;0;0;0;0;negative;
3527;0;1;0;0;0;0;0;0;negative;
3528;1;1;0;2;0;0;0;0;negative;
3529;1;0;0;0;0;0;0;0;negative;
3530;1;1;0;0;0;0;0;0;negative;
3531;1;0;0;0;0;0;0;0;negative;
3532;1;1;2;0;0;1;1;0;positive;
3533;1;0;0;0;0;0;0;0;negative;
3534;2;2;0;0;0;0;0;0;negative;
3535;2;0;0;2;0;0;0;0;negative;
3536;0;0;0;0;0;0;0;0;negative;
3537;0;1;0;0;1;0;0;0;negative;
3538;2;0;0;0;0;0;0;0;negative;
3539;1;1;0;0;0;0;0;0;negative;
3540;1;1;0;0;0;0;0;0;negative;
3541;0;0;0;2;0;0;0;0;negative;
3542;0;0;0;2;0;0;0;0;negative;
3543;1;0;0;0;0;0;0;0;negative;
3544;0;0;0;0;0;0;0;0;negative;
3545;0;1;0;2;0;2;0;0;negative;
3546;1;1;0;2;0;0;0;0;negative;
3547;0;1;0;0;0;1;1;0;positive;
3548;0;1;0;0;0;0;0;0;negative;
3549;0;2;0;2;0;0;0;0;negative;
3550;1;1;0;1;0;1;1;0;positive;
3551;0;1;0;2;0;0;0;0;negative;
3552;0;0;0;0;1;1;1;0;positive;
3553;1;2;0;0;0;0;0;0;negative;
3554;0;1;0;0;0;0;0;0;negative;
3555;0;1;0;0;0;1;0;0;positive;
3556;0;1;0;2;1;0;0;0;positive;
3557;1;0;0;0;1;1;0;0;positive;
3558;2;1;0;0;0;2;0;0;negative;
3559;1;0;0;2;0;0;0;0;negative;
3560;1;1;0;0;0;0;0;0;negative;
3561;1;1;0;0;0;0;0;0;negative;
3562;0;0;0;0;0;0;0;0;negative;
3563;1;2;0;0;0;0;0;0;negative;
3564;1;0;0;0;1;0;0;0;positive;
3565;1;0;0;0;0;0;0;0;negative;
3566;1;1;0;0;0;0;0;0;negative;
3567;0;1;0;2;0;0;0;0;negative;
3568;1;1;0;0;0;0;0;0;negative;
3569;1;0;0;0;0;0;0;0;negative;
3570;0;2;0;1;0;1;0;2;positive;
3571;1;0;0;0;0;0;0;0;negative;
3572;0;0;0;0;0;0;0;0;negative;
3573;1;2;0;1;2;0;1;0;positive;
3574;1;1;0;0;0;0;0;0;negative;
3575;1;1;0;2;0;0;0;0;negative;
3576;0;1;0;0;0;0;0;0;negative;
3577;1;1;0;0;0;0;0;0;negative;
3578;1;1;0;2;0;0;0;1;positive;
3579;1;0;0;0;0;2;0;0;negative;
3580;0;1;0;1;1;1;1;0;positive;
3581;1;2;0;0;0;0;0;0;negative;
3582;0;0;0;0;0;0;0;0;negative;
3583;1;2;0;2;0;1;1;1;positive;
3584;0;0;0;0;0;0;0;0;negative;
3585;0;0;0;0;0;0;0;0;negative;
3586;0;0;0;0;0;0;0;0;negative;
3587;1;1;0;0;0;0;0;0;positive;
3588;0;0;0;2;0;0;0;0;negative;
3589;0;0;0;0;0;0;0;0;negative;
3590;1;0;0;0;0;0;0;0;negative;
3591;1;1;0;0;0;1;0;0;positive;
3592;0;0;0;0;1;0;0;0;negative;
3593;1;1;0;0;0;0;0;0;negative;
3594;1;0;0;0;0;0;0;0;negative;
3595;0;0;0;0;0;0;0;0;negative;
3596;0;0;0;0;0;0;0;0;negative;
3597;0;0;0;0;0;0;0;0;negative;
3598;0;0;0;0;0;0;0;0;negative;
3599;1;0;0;1;1;2;0;1;positive;
3600;1;0;0;2;0;0;0;0;negative;
3601;0;0;0;0;0;0;0;0;negative;
3602;1;0;0;1;1;0;1;0;positive;
3603;0;0;0;0;0;0;0;0;negative;
3604;1;1;0;2;0;0;0;0;negative;
3605;1;2;0;0;0;0;0;0;negative;
3606;1;0;0;0;0;0;0;0;negative;
3607;0;0;0;0;0;0;0;0;negative;
3608;0;0;0;0;0;0;0;0;negative;
3609;1;1;0;0;0;0;0;0;negative;
3610;0;1;0;0;0;0;0;0;negative;
3611;1;1;0;0;0;0;0;0;negative;
3612;0;1;0;0;1;1;1;0;positive;
3613;1;1;0;0;0;0;0;0;negative;
3614;1;1;0;0;0;2;0;0;negative;
3615;0;0;0;0;0;0;0;0;negative;
3616;0;0;0;2;0;0;0;0;negative;
3617;0;0;0;0;0;0;0;0;negative;
3618;0;2;0;0;0;2;0;0;negative;
3619;0;0;0;0;0;0;0;0;negative;
3620;0;0;0;0;0;2;1;0;negative;
3621;1;0;0;2;1;1;0;0;positive;
3622;0;1;0;2;0;0;0;0;negative;
3623;0;0;0;0;0;0;0;0;negative;
3624;1;0;0;0;0;0;0;0;negative;
3625;1;0;2;0;1;0;0;1;positive;
3626;0;0;0;0;0;0;0;0;negative;
3627;0;0;0;0;0;0;0;0;negative;
3628;0;0;0;2;0;0;0;0;negative;
3629;0;0;0;1;0;0;0;0;negative;
3630;1;2;0;0;0;0;0;0;negative;
3631;2;0;0;0;0;0;0;0;negative;
3632;1;0;0;0;0;0;0;0;negative;
3633;0;0;0;0;0;0;0;0;negative;
3634;1;0;0;0;0;0;0;0;negative;
3635;1;1;0;0;0;0;0;0;negative;
3636;0;1;0;2;0;0;0;0;negative;
3637;1;0;0;0;0;2;0;0;negative;
3638;1;1;0;0;0;0;0;0;negative;
3639;1;2;0;2;0;0;0;0;negative;
3640;0;0;0;0;0;0;0;0;negative;
3641;0;0;0;0;0;0;1;0;negative;
3642;1;1;0;0;1;0;1;0;positive;
3643;1;2;0;0;0;0;0;0;negative;
3644;0;1;0;0;0;0;0;0;negative;
3645;1;0;0;2;0;0;0;0;negative;
3646;0;0;0;0;0;0;0;0;negative;
3647;1;1;0;0;2;1;0;0;positive;
3648;1;1;0;0;0;0;0;0;negative;
3649;0;0;0;2;0;0;0;0;negative;
3650;0;1;2;0;0;0;0;0;negative;
3651;1;1;0;2;0;0;0;0;negative;
3652;0;0;0;2;0;0;0;0;negative;
3653;0;0;0;0;0;0;0;0;negative;
3654;1;1;0;0;0;0;0;0;negative;
3655;0;0;0;0;0;0;0;1;negative;
3656;0;2;0;2;2;0;1;0;negative;
3657;1;0;0;0;0;0;0;0;negative;
3658;1;0;0;0;0;0;0;0;negative;
3659;1;1;0;0;2;0;0;0;negative;
3660;1;1;1;0;1;1;0;1;positive;
3661;1;0;0;0;0;0;0;0;negative;
3662;0;0;0;0;0;0;0;0;negative;
3663;1;1;0;2;0;0;0;0;negative;
3664;0;0;0;0;0;0;0;0;negative;
3665;1;0;0;0;0;0;0;0;negative;
3666;0;0;0;0;0;0;0;0;negative;
3667;1;2;0;2;2;0;0;0;negative;
3668;1;1;0;0;0;1;0;0;positive;
3669;1;1;0;1;2;1;1;2;positive;
3670;0;1;0;0;0;0;0;0;negative;
3671;1;0;0;0;2;2;0;0;negative;
3672;0;0;0;0;0;0;1;0;positive;
3673;1;2;0;0;0;0;0;0;negative;
3674;1;0;0;0;0;0;0;0;negative;
3675;1;1;0;2;0;1;0;0;negative;
3676;0;0;0;0;0;1;0;0;negative;
3677;1;0;0;2;0;0;0;0;negative;
